timestamp,biosignal_0,biosignal_1,biosignal_2,biosignal_3,biosignal_4,biosignal_5,biosignal_6,biosignal_7,acceleration_x,acceleration_y,acceleration_z,angular_vec_x,angular_vec_y,angular_vec_z,magnetic_x,magnetic_y,magnetic_z,input_orientation_x,input_orientation_y,input_orientation_z,input_orientation_w,input_projection_left,input_projection_top,input_projection_right,input_projection_bottom,prediction_time,predicted_orientation_x,predicted_orientation_y,predicted_orientation_z,predicted_orientation_w,predicted_projection_left,predicted_projection_top,predicted_projection_right,predicted_projection_bottom
67837166510400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8739103078842163,9.689630508422852,0.07182824611663818,-0.02382374368607998,-0.15342430770397186,0.011642481200397015,33.05999755859375,-31.559999465942383,-16.19999885559082,0.00040525305666960776,0.12212264537811279,0.03745482489466667,0.9918068647384644,-1.0,1.0,1.0,-1.0,100.0,0.00040525305666960776,0.12212264537811279,0.03745482489466667,0.9918068647384644,-0.2679478801217651,1.7320532563748763,1.7320532563748763,-0.2679478801217651
67837172860800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9337671995162964,9.71357250213623,0.07422251999378204,-0.02871066704392433,-0.16808506846427917,0.014085941016674042,32.939998626708984,-31.31999969482422,-15.719999313354492,0.0023229706566780806,0.12053437530994415,0.03674113377928734,0.9920249581336975,-1.0,1.0,1.0,-1.0,100.0,0.0023229706566780806,0.12053437530994415,0.03674113377928734,0.9920249581336975,-0.2679478801217651,1.7320532563748763,1.7320532563748763,-0.2679478801217651
67837177800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9864411950111389,9.689630508422852,0.07182824611663818,-0.04092797264456749,-0.18091323971748352,0.01775113306939602,32.939998626708984,-31.31999969482422,-15.719999313354492,0.003953333478420973,0.11912722885608673,0.03593214601278305,0.9922196865081787,-1.0,1.0,1.0,-1.0,100.0,0.003953333478420973,0.11912722885608673,0.03593214601278305,0.9922196865081787,-0.2679478801217651,1.7320532563748763,1.7320532563748763,-0.2679478801217651
67837213785600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5371243953704834,9.648927688598633,-0.15083931386470795,-0.0708603635430336,-0.39654868841171265,0.04401833564043045,32.21999740600586,-31.67999839782715,-16.3799991607666,0.001178537029772997,0.10798521339893341,0.04126059263944626,0.9932940602302551,-1.0,1.0,1.0,-1.0,100.0,0.001178537029772997,0.10798521339893341,0.04126059263944626,0.9932940602302551,-0.2679478801217651,1.7320532563748763,1.7320532563748763,-0.2679478801217651
67837220136000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4964218139648438,9.672870635986328,-0.17478206753730774,-0.07147123664617538,-0.44663962721824646,0.042185742408037186,32.279998779296875,-31.739999771118164,-16.619998931884766,0.001178537029772997,0.10798521339893341,0.04126059263944626,0.9932940602302551,-1.0,1.0,1.0,-1.0,100.0,0.001178537029772997,0.10798521339893341,0.04126059263944626,0.9932940602302551,-0.2679478801217651,1.7320532563748763,1.7320532563748763,-0.2679478801217651
67837225075200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4509304761886597,9.771035194396973,-0.13407939672470093,-0.07330383360385895,-0.4857349991798401,0.0464617982506752,32.15999984741211,-31.920000076293945,-16.85999870300293,0.0024332134053111076,0.10624207556247711,0.03913852944970131,0.9935651421546936,-1.0,1.0,1.0,-1.0,100.0,0.0024332134053111076,0.10624207556247711,0.03913852944970131,0.9935651421546936,-0.2679478801217651,1.7320532563748763,1.7320532563748763,-0.2679478801217651
67837231425600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.429382085800171,9.787795066833496,-0.09337671846151352,-0.05864306166768074,-0.5303282141685486,0.04951612651348114,32.279998779296875,-32.040000915527344,-16.85999870300293,0.0036673261784017086,0.10447791963815689,0.03667086735367775,0.9938428401947021,-1.0,1.0,1.0,-1.0,100.0,0.0036673261784017086,0.10447791963815689,0.03667086735367775,0.9938428401947021,-0.2679478801217651,1.7320532563748763,1.7320532563748763,-0.2679478801217651
67837237776000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4054392576217651,9.785401344299316,-0.08140534162521362,-0.05192354694008827,-0.5675909519195557,0.053792182356119156,32.279998779296875,-32.040000915527344,-16.85999870300293,0.0036673261784017086,0.10447791963815689,0.03667086735367775,0.9938428401947021,-1.0,1.0,1.0,-1.0,100.0,0.0036673261784017086,0.10447791963815689,0.03667086735367775,0.9938428401947021,-0.2679478801217651,1.7320532563748763,1.7320532563748763,-0.2679478801217651
67837242715200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4150164127349854,9.742303848266602,-0.05746259540319443,-0.045814890414476395,-0.6048536896705627,0.056846506893634796,32.34000015258789,-32.15999984741211,-16.619998931884766,0.0032204780727624893,0.09731008112430573,0.040031418204307556,0.9944413304328918,-1.0,1.0,1.0,-1.0,100.0,0.0032204780727624893,0.09731008112430573,0.040031418204307556,0.9944413304328918,-0.2679478801217651,1.7320532563748763,1.7320532563748763,-0.2679478801217651
67837249065600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4461419582366943,9.668081283569336,-0.03591412305831909,-0.051312677562236786,-0.6390621662139893,0.05745737627148628,32.279998779296875,-32.099998474121094,-16.68000030517578,0.0035056935157626867,0.09674844145774841,0.03699687495827675,0.9946123361587524,-1.0,1.0,1.0,-1.0,100.0,0.0035056935157626867,0.09674844145774841,0.03699687495827675,0.9946123361587524,-0.2679478801217651,1.7320532563748763,1.7320532563748763,-0.2679478801217651
67837254710400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.453324794769287,9.500482559204102,-0.05267404764890671,-0.06475171446800232,-0.6830444931983948,0.06478776037693024,32.279998779296875,-32.099998474121094,-16.68000030517578,0.0021792713087052107,0.08900875598192215,0.041462529450654984,0.9951637983322144,-1.0,1.0,1.0,-1.0,100.0,0.0021792713087052107,0.08900875598192215,0.041462529450654984,0.9951637983322144,-0.2679478801217651,1.7320532563748763,1.7320532563748763,-0.2679478801217651
67837260355200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4509304761886597,9.440625190734863,-0.06703969836235046,-0.07880160957574844,-0.7148094773292542,0.07578333467245102,32.099998474121094,-32.099998474121094,-16.559999465942383,0.002403050195425749,0.08843287825584412,0.03815134987235069,0.9953481554985046,-1.0,1.0,1.0,-1.0,100.0,0.002403050195425749,0.08843287825584412,0.03815134987235069,0.9953481554985046,-0.2679478801217651,1.7320532563748763,1.7320532563748763,-0.2679478801217651
67837266705600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5179702043533325,9.435836791992188,-0.09577099233865738,-0.1062905490398407,-0.7716199159622192,0.09044410288333893,31.979999542236328,-32.21999740600586,-17.100000381469727,0.0006793836364522576,0.08146750926971436,0.047444358468055725,0.995543897151947,-1.0,1.0,1.0,-1.0,100.0,0.0006793836364522576,0.08146750926971436,0.047444358468055725,0.995543897151947,-0.2679478801217651,1.7320532563748763,1.7320532563748763,-0.2679478801217651
67837273056000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5419130325317383,9.445414543151855,-0.10295381397008896,-0.11545352637767792,-0.7954436540603638,0.09349842369556427,31.979999542236328,-32.21999740600586,-17.100000381469727,0.0006793836364522576,0.08146750926971436,0.047444358468055725,0.995543897151947,-1.0,1.0,1.0,-1.0,100.0,0.0006793836364522576,0.08146750926971436,0.047444358468055725,0.995543897151947,-0.2679478801217651,1.7320532563748763,1.7320532563748763,-0.2679478801217651
67837277995200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8531687259674072,9.433443069458008,-0.112530916929245,-0.1417207270860672,-0.8632497191429138,0.09960708022117615,31.3799991607666,-32.040000915527344,-17.399999618530273,0.0005800588405691087,0.07992516458034515,0.03932946175336838,0.9960227608680725,-1.0,1.0,1.0,-1.0,100.0,0.0005800588405691087,0.07992516458034515,0.03932946175336838,0.9960227608680725,-0.2679478801217651,1.7320532563748763,1.7320532563748763,-0.2679478801217651
67837284345600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8364087343215942,9.454991340637207,-0.09577099233865738,-0.14905111491680145,-0.8980690240859985,0.10143967717885971,31.3799991607666,-32.040000915527344,-17.399999618530273,0.0005800588405691087,0.07992516458034515,0.03932946175336838,0.9960227608680725,-1.0,1.0,1.0,-1.0,100.0,0.0005800588405691087,0.07992516458034515,0.03932946175336838,0.9960227608680725,-0.2679478801217651,1.7320532563748763,1.7320532563748763,-0.2679478801217651
67837289990400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6305011510849,9.608224868774414,-0.07422251999378204,-0.17104226350784302,-0.9664859771728516,0.10021793842315674,31.139999389648438,-31.799999237060547,-17.69999885559082,-0.001992834033444524,0.06774432212114334,0.040176182985305786,0.9968892931938171,-1.0,1.0,1.0,-1.0,100.0,-0.001992834033444524,0.06774432212114334,0.040176182985305786,0.9968892931938171,-0.2679478801217651,1.7320532563748763,1.7320532563748763,-0.2679478801217651
67837295635200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5371243953704834,9.620196342468262,-0.05027977004647255,-0.17776177823543549,-1.0019161701202393,0.10938092321157455,31.01999855041504,-31.920000076293945,-17.940000534057617,-0.002916600788012147,0.058480363339185715,0.041083164513111115,0.9974378347396851,-1.0,1.0,1.0,-1.0,100.0,-0.002916600788012147,0.058480363339185715,0.041083164513111115,0.9974378347396851,-0.2679478801217651,1.7320532563748763,1.7320532563748763,-0.2679478801217651
67837302691200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5083931684494019,9.68244743347168,0.05985686928033829,-0.19058994948863983,-1.0440658330917358,0.11121351271867752,31.079999923706055,-32.099998474121094,-18.299999237060547,-0.00464261882007122,0.04727299138903618,0.046628113836050034,0.9977806210517883,-1.0,1.0,1.0,-1.0,100.0,-0.00464261882007122,0.04727299138903618,0.046628113836050034,0.9977806210517883,-0.2679478801217651,1.7320532563748763,1.7320532563748763,-0.2679478801217651
67837307630400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5299415588378906,9.584281921386719,0.10534809529781342,-0.1966986060142517,-1.072776436805725,0.1069374606013298,31.079999923706055,-32.099998474121094,-18.299999237060547,-0.005098734050989151,0.0464441180229187,0.04144443944096565,0.9980449676513672,-1.0,1.0,1.0,-1.0,100.0,-0.005098734050989151,0.0464441180229187,0.04144443944096565,0.9980449676513672,-0.2679478801217651,1.7320532563748763,1.7320532563748763,-0.2679478801217651
67837314686400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5299415588378906,9.584281921386719,0.10534809529781342,-0.1966986060142517,-1.072776436805725,0.1069374606013298,31.079999923706055,-32.099998474121094,-18.299999237060547,-0.006641284562647343,0.03712025284767151,0.041580963879823685,0.9984204173088074,-1.0,1.0,1.0,-1.0,100.0,-0.006641284562647343,0.03712025284767151,0.041580963879823685,0.9984204173088074,-0.2679478801217651,1.7320532563748763,1.7320532563748763,-0.2679478801217651
