timestamp,input_orientation_x,input_orientation_y,input_orientation_z,input_orientation_w,input_projection_left,input_projection_top,input_projection_right,input_projection_bottom,predicted_orientation_x,predicted_orientation_y,predicted_orientation_z,predicted_orientation_w,predicted_projection_left,predicted_projection_top,predicted_projection_right,predicted_projection_bottom,overall_latency,gather_input_start_prediction,start_prediction_send_predicted,send_predicted_start_server_render,start_server_render_start_encode,start_encode_send_video,send_video_start_recv_video,start_recv_video_start_decode,start_decode_start_client_render,start_client_render_end_client_render,frame_type,frame_size,optimal_overhead,actual_overhead
27465124377600,0.057014260441064835,0.0572294145822525,0.01242780964821577,0.9966542720794678,-1.0,1.0,1.0,-1.0,0.056942690163850784,0.05729131028056145,0.012437877245247364,0.9966519474983215,-0.5,1.732053279876709,1.732053279876709,-0.5,0.07863715400162619,0.008232111508590378,1.7441000011331198e-05,0.00029580702539533377,0.00512619799701497,0.005939753958955407,0.008232111508590378,0.00285511500260327,0.033544270001584664,0.014394345998880453,3,20263,0.00028416458380831067,0.24551546105209354
27465136372800,0.05701247975230217,0.057200703769922256,0.012422919273376465,0.996656060218811,-1.0,1.0,1.0,-1.0,0.05697024613618851,0.05727202817797661,0.012425444088876247,0.9966528415679932,-0.5,1.732053279876709,1.732053279876709,-0.5,0.07860715399874607,0.007107734001166932,2.6673999997228748e-05,0.00035496900090947747,0.005597438022959977,0.006345335976220667,0.007107734001166932,0.002654191994224675,0.034825077003915794,0.014587999998184387,3,25990,0.000287862883589618,0.24551546105209354
27465159657600,0.05694395303726196,0.057147908955812454,0.01245917472988367,0.9966624975204468,-1.0,1.0,1.0,-1.0,0.05701420083642006,0.0572689026594162,0.012424562126398087,0.9966496229171753,-0.5,1.732053279876709,1.732053279876709,-0.5,0.07838534599432023,0.0075278839791934615,1.949200000694873e-05,0.0002999110147356987,0.005194591998588294,0.0061237370246089995,0.0075278839791934615,0.005783692002296448,0.03577769299590727,0.010130460999789648,3,21124,0.00047425946541057584,0.24551546105209354
27465165302400,0.05686134845018387,0.05710678547620773,0.012491979636251926,0.9966692328453064,-1.0,1.0,1.0,-1.0,0.05700095370411873,0.057243213057518005,0.012419082224369049,0.9966523051261902,-0.5,1.732053279876709,1.732053279876709,-0.5,0.094726385003014,0.01561040548781989,1.915000001417866e-05,0.0003717259969562292,0.005181254993658513,0.006314558035228401,0.01561040548781989,0.003426807998039294,0.035237846001109574,0.012954231002368033,3,19870,0.0005843627078681024,0.24551546105209354
27465194232000,0.05685772746801376,0.05709810554981232,0.012499265372753143,0.9966698288917542,-1.0,1.0,1.0,-1.0,0.057027265429496765,0.05722402036190033,0.012427759356796741,0.9966513514518738,-0.5,1.732053279876709,1.732053279876709,-0.5,0.0778750389945344,0.006753025497573617,1.4362999991135439e-05,0.0003009380307048559,0.00532351597212255,0.00642809399869293,0.006753025497573617,0.0026688459984143265,0.035691539000254124,0.01394169199920725,3,23728,0.0007033327297312209,0.24551546105209354
27465212577600,0.05684338137507439,0.05719687417149544,0.012449574656784534,0.9966655373573303,-1.0,1.0,1.0,-1.0,0.05698445811867714,0.05718258395791054,0.012432394549250603,0.9966562390327454,-0.5,1.732053279876709,1.732053279876709,-0.5,0.08506811600091169,0.010098075020948727,1.2652999998863379e-05,0.00031837797723710537,0.005166208022274077,0.006178110954351723,0.010098075020948727,0.0019247310046921484,0.040850115998182446,0.01042176900227787,3,19863,0.0005680880290113155,0.24551546105209354
27465235156800,0.05683814361691475,0.057377882301807404,0.012471746653318405,0.996655285358429,-1.0,1.0,1.0,-1.0,0.05692395567893982,0.057131845504045486,0.012460997328162193,0.9966620802879333,-0.5,1.732053279876709,1.732053279876709,-0.5,0.07672688399907202,0.0067492495074219505,1.914999998575695e-05,0.0002845230046659708,0.005132011021487415,0.006274546962231398,0.0067492495074219505,0.00235765399702359,0.03522515400254633,0.013935345996287651,3,20894,0.0009902388422868835,0.24551546105209354
27465252796800,0.05685989931225777,0.057488035410642624,0.01250538695603609,0.9966471791267395,-1.0,1.0,1.0,-1.0,0.056857630610466,0.05709800496697426,0.012499243952333927,0.9966681003570557,-0.5,1.732053279876709,1.732053279876709,-0.5,0.07930803800263675,0.007165953489888466,1.367899997717359e-05,0.0003108549863100052,0.004625547036994249,0.00619247299619019,0.007165953489888466,0.005861115998413879,0.035576461006712634,0.012395999998261686,3,27740,0.001563426758819375,0.24551546105209354
27465265497600,0.05682051554322243,0.05768495798110962,0.012535852380096912,0.996637761592865,-1.0,1.0,1.0,-1.0,0.05686274915933609,0.057127755135297775,0.012486699037253857,0.9966657161712646,-0.5,1.732053279876709,1.732053279876709,-0.5,0.09439365299476776,0.014483130503677444,1.846699998964141e-05,0.0003573630237951875,0.00477669999236241,0.005993785976897925,0.014483130503677444,0.002497923000191804,0.03799696100031724,0.013786191993858665,3,20916,0.0022461077544884134,0.24551546105209354
27465288076800,0.05676138773560524,0.05782727524638176,0.012463833205401897,0.996633768081665,-1.0,1.0,1.0,-1.0,0.05684475600719452,0.05720248445868492,0.01245000958442688,0.9966632127761841,-0.5,1.732053279876709,1.732053279876709,-0.5,0.07847826900251675,0.005786050004374488,1.3337000012825229e-05,0.00027221202617511153,0.004955550946760923,0.006351492018438876,0.005786050004374488,0.002259615001094062,0.03866930799995316,0.01438465400133282,3,25349,0.0025112583769539842,0.24551546105209354
27465300072000,0.05675455927848816,0.05789126828312874,0.012455486692488194,0.9966305494308472,-1.0,1.0,1.0,-1.0,0.05683526024222374,0.05741327628493309,0.01250695064663887,0.9966513514518738,-0.5,1.732053279876709,1.732053279876709,-0.5,0.07919088400376495,0.006729681984012359,7.010500002024855e-05,0.00035702099557965994,0.004978464043233544,0.006233852996956557,0.006729681984012359,0.0017801539943320677,0.03980115400190698,0.012510769003711175,3,20602,0.0019064309754202036,0.24551546105209354
27465312067200,0.05672133341431618,0.05786338821053505,0.012533742934465408,0.9966330528259277,-1.0,1.0,1.0,-1.0,0.056869056075811386,0.05753699690103531,0.012492949143052101,0.9966418147087097,-0.5,1.732053279876709,1.732053279876709,-0.5,0.0778388079997967,0.005725828513590159,1.709899999013942e-05,0.00032282399479299784,0.00527563999639824,0.006315241975244135,0.005725828513590159,0.0033795380004448816,0.036476346002018545,0.014600462003727444,3,28294,0.001321918426910429,0.24551546105209354
27465323356800,0.05669475346803665,0.05764462798833847,0.012674188241362572,0.9966455101966858,-1.0,1.0,1.0,-1.0,0.05683806166052818,0.057639893144369125,0.012515907175838947,0.9966374039649963,-0.5,1.732053279876709,1.732053279876709,-0.5,0.0760059230015031,0.006246855500805282,1.2311000006093309e-05,0.00037070002872496843,0.005195617966819555,0.006652429001405835,0.006246855500805282,0.0061784610006725416,0.030815769998298492,0.014286923003965057,3,31510,0.0006097187353897304,0.24551546105209354
27465340996800,0.05643472820520401,0.05693761259317398,0.012960187159478664,0.996697187423706,-1.0,1.0,1.0,-1.0,0.05679043009877205,0.057706017047166824,0.012511107139289379,0.996636688709259,-0.5,1.732053279876709,1.732053279876709,-0.5,0.07471926899597747,0.004152619993291751,1.7783000004101268e-05,0.00030264799715951085,0.005245888023637235,0.006371325987856835,0.004152619993291751,0.0025873070044326596,0.03782319299352821,0.01406588400277542,3,27217,0.0029700324907213638,0.24551546105209354
27465364987200,0.05482681095600128,0.053033437579870224,0.013972206972539425,0.9969885945320129,-1.0,1.0,1.0,-1.0,0.05677894502878189,0.05798971652984619,0.012789699248969555,0.9966170191764832,-0.5,1.732053279876709,1.732053279876709,-0.5,0.0776439230030519,0.0062953174885365115,1.2995000020055159e-05,0.00031051301630213857,0.005333434033673257,0.006445191975217313,0.0062953174885365115,0.007223191998491529,0.03194169200287433,0.013786269999400247,3,27305,0.019961523765932743,0.24551546105209354
27465382627200,0.05319085344672203,0.047063034027814865,0.015549995936453342,0.9973534941673279,-1.0,1.0,1.0,-1.0,0.05667252093553543,0.05745964124798775,0.012783946469426155,0.9966548085212708,-0.5,1.732053279876709,1.732053279876709,-0.5,0.0779847689991584,0.005450151499374556,2.017599999248887e-05,0.00030298897763714194,0.005113202030770481,0.006430829991586506,0.005450151499374556,0.005239922997134272,0.035589577004429884,0.014387768998858519,3,37512,0.04288360818615655,0.24551546105209354
27465400267200,0.04991763457655907,0.029742542654275894,0.017664799466729164,0.9981541633605957,-1.0,1.0,1.0,-1.0,0.05650864169001579,0.05720387399196625,0.012850828468799591,0.9966772794723511,-0.5,1.732053279876709,1.732053279876709,-0.5,0.07593496200570371,0.005295585505507461,1.98339999997188e-05,0.00045516795944422483,0.005760901025496423,0.006020119006279856,0.005295585505507461,0.001959114997589495,0.03708634600479854,0.014042308001080528,3,20061,0.12277626125185481,0.24551546105209354
27465405912000,0.04479314014315605,0.0023302859626710415,0.019101573154330254,0.9988109469413757,-1.0,1.0,1.0,-1.0,0.055904921144247055,0.05595414713025093,0.013271679170429707,0.9967761635780334,-0.5,1.732053279876709,1.732053279876709,-0.5,0.10913234599865973,0.02175950199671206,5.8136000006925315e-05,0.00032316602300852537,0.0047951649758033454,0.006455452006775886,0.02175950199671206,0.0069961920016794465,0.03237919199455064,0.014606039003410842,3,33524,0.27201585747305534,0.24551546105209354
27465435547200,0.04232403635978699,-0.013321776874363422,0.018846873193979263,0.9988373517990112,-1.0,1.0,1.0,-1.0,0.055904921144247055,0.05595414713025093,0.013271679170429707,0.9967761635780334,-0.5,1.732053279876709,1.732053279876709,-0.5,0.07439042299665743,0.0045034184979186875,1.2994999991633449e-05,0.0003429999924264848,0.005532804992981255,0.006380902021192014,0.0045034184979186875,0.003741345994058065,0.03564296100375941,0.013729576996411197,3,28285,0.3805080114793802,0.24551546105209354
27465446836800,0.040426481515169144,-0.030492793768644333,0.01846589520573616,0.9985464215278625,-1.0,1.0,1.0,-1.0,0.050528526306152344,0.03479896858334541,0.015876250341534615,0.9979874491691589,-0.5,1.732053279876709,1.732053279876709,-0.5,0.09084284600248793,0.011821780011615601,1.538899999786736e-05,0.0003276109928265214,0.005017107992898673,0.006676024990156293,0.011821780011615601,0.006094115000450984,0.037313885004550684,0.011755152998375706,3,37223,0.3498136060533259,0.24551546105209354
27465453187200,0.03451978787779808,-0.06867951899766922,0.015823254361748695,0.9969157576560974,-1.0,1.0,1.0,-1.0,0.05035841837525368,0.03409677743911743,0.018176982179284096,0.9979805946350098,-0.5,1.732053279876709,1.732053279876709,-0.5,0.1113002689962741,0.02216769798627638,2.0177000010335178e-05,0.0003676229971460998,0.00528213701909408,0.006551205005962402,0.02216769798627638,0.014457691999268718,0.029149770001822617,0.011136269000417087,3,34709,0.6760098867232567,0.24551546105209354
27465482116800,0.03187278285622597,-0.08631214499473572,0.012565447948873043,0.9956789016723633,-1.0,1.0,1.0,-1.0,0.04855801910161972,0.022229431197047234,0.01859198696911335,0.998397707939148,-0.5,1.732053279876709,1.732053279876709,-0.5,0.09159226899646455,0.015353412504921948,1.2994999991633449e-05,0.0003600990166887641,0.0060067809536121786,0.006401762017048895,0.015353412504921948,0.007462615001713857,0.03052280800329754,0.010118383994267788,3,35715,0.7392546822576715,0.24551546105209354
27465488467200,0.02991844154894352,-0.12420075386762619,0.008664609864354134,0.9917681217193604,-1.0,1.0,1.0,-1.0,0.04301076382398605,-0.00884939543902874,0.019483907148241997,0.9988441467285156,-0.5,1.732053279876709,1.732053279876709,-0.5,0.11092196100071305,0.021691546989288213,1.9834000028140508e-05,0.0003847220214083791,0.006483834993559867,0.006340207008179277,0.021691546989288213,0.008572114995331503,0.03427253900008509,0.011465615003544372,3,36272,0.8150752218750159,0.24551546105209354
27465517396800,0.030609814450144768,-0.14486545324325562,0.006143840495496988,0.9889587163925171,-1.0,1.0,1.0,-1.0,0.04049656167626381,-0.026085950434207916,0.019022343680262566,0.9986569285392761,-0.5,1.732053279876709,1.732053279876709,-0.5,0.07936599999811733,0.006864593985653755,1.98339999997188e-05,0.00036351900780573487,0.006452374043874443,0.0059441999765113,0.006864593985653755,0.00427230799687095,0.034393346002616454,0.014191230999131221,3,37508,0.8557777190655433,0.24551546105209354
27465529392000,0.03570254519581795,-0.18258151412010193,0.0026690857484936714,0.982538640499115,-1.0,1.0,1.0,-1.0,0.032117389142513275,-0.08481030911207199,0.00578578095883131,0.9958612322807312,-0.5,1.732053279876709,1.732053279876709,-0.5,0.09424084599595517,0.004347499992960024,2.2228999995377308e-05,0.0005054380162619054,0.006539919995702803,0.00735552900005132,0.004347499992960024,0.012533922999864444,0.04376665400195634,0.01482215299620293,3,51376,0.6261669757418167,0.24551546105209354
27465547032000,0.0387573167681694,-0.19837521016597748,0.0009097964502871037,0.9793591499328613,-1.0,1.0,1.0,-1.0,0.029634499922394753,-0.10241974890232086,0.0015942587051540613,0.9942969083786011,-0.5,1.732053279876709,1.732053279876709,-0.5,0.09331250000104774,0.0046672174917432585,1.538800000844276e-05,0.0006039270083419979,0.005507840949576348,0.006669870053883642,0.0046672174917432585,0.0030583469997509383,0.05545546100620413,0.01266723099979572,3,43390,0.6126967690729415,0.24551546105209354
27465559732800,0.04098725691437721,-0.21209512650966644,-0.00044013222213834524,0.9763889908790588,-1.0,1.0,1.0,-1.0,0.027227425947785378,-0.12203940749168396,0.008487937040627003,0.9921144843101501,-0.5,1.732053279876709,1.732053279876709,-0.5,0.09571992300334387,0.00504536747639861,1.3337000012825229e-05,0.0005912740016356111,0.006552572012878954,0.006756390037480742,0.00504536747639861,0.00529530800122302,0.054322461000992917,0.012097845996322576,3,44795,0.5662473494364284,0.24551546105209354
27465571022400,0.04349805414676666,-0.22271503508090973,-0.0019267013994976878,0.9739108681678772,-1.0,1.0,1.0,-1.0,0.029213454574346542,-0.1422165185213089,0.006913903169333935,0.9893770813941956,-0.5,1.732053279876709,1.732053279876709,-0.5,0.09521257699816488,0.004542928508897148,1.949199997852702e-05,0.00045550998765975237,0.006135364004876465,0.00664593098917976,0.004542928508897148,0.004437268995388877,0.06161619300110033,0.006816961002186872,3,43636,0.48429317138914874,0.24551546105209354
27465582312000,0.04603573679924011,-0.23137107491493225,-0.003690798534080386,0.9717687964439392,-1.0,1.0,1.0,-1.0,0.03012145683169365,-0.16364385187625885,0.004183056298643351,0.9860491156578064,-0.5,1.732053279876709,1.732053279876709,-0.5,0.09523657699901378,0.005742222019122778,1.573099999063743e-05,0.0006299169617705047,0.006139126024208963,0.0065101669752039015,0.005742222019122778,0.00581842300016433,0.054003960998670664,0.010634808000759222,3,45173,0.3856294423380777,0.24551546105209354
27465595012800,0.04835908114910126,-0.2383258044719696,-0.005818045698106289,0.9699631333351135,-1.0,1.0,1.0,-1.0,0.03314770758152008,-0.18278321623802185,0.0029531901236623526,0.9825885891914368,-0.5,1.732053279876709,1.732053279876709,-0.5,0.09495896199950948,0.0056423680054820124,1.3679000005595299e-05,0.0005249309469945729,0.005893929046578705,0.006700647994875908,0.0056423680054820124,0.007158000000345055,0.049892192997504026,0.013490846002241597,3,45534,0.2998441241937886,0.24551546105209354
27465606302400,0.048961251974105835,-0.24365635216236115,-0.00674586184322834,0.9686015844345093,-1.0,1.0,1.0,-1.0,0.03697870299220085,-0.20077233016490936,0.000674242211971432,0.978938102722168,-0.5,1.732053279876709,1.732053279876709,-0.5,0.09307634599826997,0.0033830939799059934,1.4704999983905509e-05,0.0005837500211782753,0.006140151002909988,0.012625013012439013,0.0033830939799059934,0.01228284600074403,0.0409759620015393,0.013687730999663472,1,107231,0.21774947918185839,0.24551546105209354
27465617592000,0.04877767339348793,-0.24649015069007874,-0.006375880911946297,0.9678959846496582,-1.0,1.0,1.0,-1.0,0.04079543054103851,-0.21517372131347656,-0.0005373862804844975,0.9757208228111267,-0.5,1.732053279876709,1.732053279876709,-0.5,0.09638546100177336,0.006448324991453092,1.538899999786736e-05,0.0003262439859099686,0.005711656995117664,0.0065662520355544984,0.006448324991453092,0.003027616003237199,0.05349753799964674,0.014344114999403246,3,37320,0.15020017382537554,0.24551546105209354
27465623236800,0.04967575520277023,-0.24875198304653168,-0.006090558134019375,0.9672733545303345,-1.0,1.0,1.0,-1.0,0.04252906143665314,-0.22855061292648315,-0.002095992909744382,0.9725982546806335,-0.5,1.732053279876709,1.732053279876709,-0.5,0.09147196199774044,0.0027413349837104306,2.051799998525894e-05,0.00037754001095891,0.005534515017643571,0.00666645000455901,0.0027413349837104306,0.00407400000403868,0.05623496099724434,0.013081307995889802,3,38569,0.0927182930329038,0.24551546105209354
27465640876800,0.04993484914302826,-0.2499137669801712,-0.006153348833322525,0.9669601321220398,-1.0,1.0,1.0,-1.0,0.04231974482536316,-0.23625628650188446,-0.012506856583058834,0.9706862568855286,-0.5,1.732053279876709,1.732053279876709,-0.5,0.09574269199947594,0.006215107511110318,2.4622000012186618e-05,0.000465084973257035,0.007445126015227288,0.0061911059892736375,0.006215107511110318,0.004462537996005267,0.05003876900445903,0.01468523099902086,3,42765,0.05909238091751212,0.24551546105209354
27465647227200,0.04990234971046448,-0.24860237538814545,-0.008068745024502277,0.9672855734825134,-1.0,1.0,1.0,-1.0,0.04818255454301834,-0.24342811107635498,-0.005560123361647129,0.9687037467956543,-0.5,1.732053279876709,1.732053279876709,-0.5,0.11110034599551,0.013047914010485329,2.154399999199086e-05,0.0003088029916398227,0.005212716991081834,0.006499223993159831,0.013047914010485329,0.007764307003526483,0.050133538999943994,0.015064383995195385,3,24805,0.022393901017676576,0.24551546105209354
27465653577600,0.0490448884665966,-0.24450135231018066,-0.007091148290783167,0.9683818221092224,-1.0,1.0,1.0,-1.0,0.04696580767631531,-0.24944061040878296,-0.014479494653642178,0.9671403169631958,-0.5,1.732053279876709,1.732053279876709,-0.5,0.1275226540019503,0.021658996498857164,2.0519000003105248e-05,0.0003115379950031638,0.005458597035612911,0.006781352974940091,0.021658996498857164,0.011142692994326353,0.0464088460066705,0.014081114997679833,3,43523,0.026660539893504698,0.24551546105209354
27465699441600,0.04863600432872772,-0.24036158621311188,-0.006996921729296446,0.9694389700889587,-1.0,1.0,1.0,-1.0,0.05005462467670441,-0.2486514449119568,-0.007339049596339464,0.9672690629959106,-0.5,1.732053279876709,1.732053279876709,-0.5,0.09515053799987072,0.006160810510365877,1.196899998490153e-05,0.00034231599420309067,0.005878883006516844,0.006726979976519942,0.006160810510365877,0.010226808000879828,0.045031307003227994,0.014610653997806367,3,45351,0.03549832778329298,0.24551546105209354
27465705792000,0.04753190651535988,-0.2360295057296753,-0.006662455853074789,0.97055983543396,-1.0,1.0,1.0,-1.0,0.05094829201698303,-0.2535001039505005,-0.0065961009822785854,0.9659695625305176,-0.5,1.732053279876709,1.732053279876709,-0.5,0.09480415400321363,0.004316114498053025,1.9835000017565108e-05,0.00044867105316370726,0.005339588969945908,0.006679444981273264,0.004316114498053025,0.013757537999481428,0.04559307700401405,0.014333769999211654,3,38995,0.07782976034191269,0.24551546105209354
27465711436800,0.045885853469371796,-0.2317305952310562,-0.006379782687872648,0.971676230430603,-1.0,1.0,1.0,-1.0,0.05033356696367264,-0.25411924719810486,-0.010157682932913303,0.9658068418502808,-0.5,1.732053279876709,1.732053279876709,-0.5,0.11124153799755732,0.02888684149495191,2.6673999997228748e-05,0.0005389520083554089,0.005537592980545014,0.0067078290157951415,0.02888684149495191,0.005247769004199654,0.021133577000000514,0.014275460998760536,3,47362,0.10245469747976799,0.24551546105209354
27465747422400,0.04337857663631439,-0.22060129046440125,-0.005380638409405947,0.9743841290473938,-1.0,1.0,1.0,-1.0,0.05107550695538521,-0.25252053141593933,-0.007822325453162193,0.966208815574646,-0.5,1.732053279876709,1.732053279876709,-0.5,0.113769768999191,0.013343559491346468,1.1969000013323239e-05,0.0002985440078191459,0.006200681033078581,0.006429802975617349,0.013343559491346468,0.005660153001372237,0.05412819299817784,0.01435330700041959,3,28079,0.15225448685217868,0.24551546105209354
27465764356800,0.042303141206502914,-0.2168615311384201,-0.005077384877949953,0.9752721190452576,-1.0,1.0,1.0,-1.0,0.04882132634520531,-0.24323347210884094,-0.006841662805527449,0.9687128067016602,-0.5,1.732053279876709,1.732053279876709,-0.5,0.09408896100649145,0.003151964999759116,1.675600000794475e-05,0.0002793930470943451,0.005504762986674905,0.006860349967610091,0.003151964999759116,0.005151076999027282,0.05553326900553657,0.014439423001022078,3,38859,0.12234401368569303,0.24551546105209354
27465781996800,0.04151911288499832,-0.21250899136066437,-0.004229363985359669,0.9762675166130066,-1.0,1.0,1.0,-1.0,0.047588005661964417,-0.23506033420562744,-0.005639753304421902,0.9707980155944824,-0.5,1.732053279876709,1.732053279876709,-0.5,0.09622396199847572,0.004958735489026367,1.4362999991135439e-05,0.00033205701038241386,0.004986671032384038,0.0067430529743433,0.004958735489026367,0.008780462005233858,0.05180176899739308,0.013648116000695154,3,39532,0.10271096502739274,0.24551546105209354
27465789052800,0.040730543434619904,-0.20841078460216522,-0.003798585617914796,0.9771854877471924,-1.0,1.0,1.0,-1.0,0.045385491102933884,-0.2298537939786911,-0.006550886202603579,0.9721431136131287,-0.5,1.732053279876709,1.732053279876709,-0.5,0.09641973099496681,0.004767669004806407,1.914999998575695e-05,0.00033308303682133555,0.005189803952816874,0.006617548002395779,0.004767669004806407,0.00513830799900461,0.05506507699465146,0.01452142299967818,3,39149,0.09698282576286488,0.24551546105209354
27465793992000,0.04049861803650856,-0.20467546582221985,-0.003691774094477296,0.9779847860336304,-1.0,1.0,1.0,-1.0,0.045308686792850494,-0.225605770945549,-0.004696928896009922,0.9731513857841492,-0.5,1.732053279876709,1.732053279876709,-0.5,0.11287015400012024,0.013688311001615716,1.8809000010833188e-05,0.0003149579861201346,0.005021894990932196,0.006547101016622037,0.013688311001615716,0.012626153999008238,0.04680273000121815,0.014161885002977215,3,38932,0.09423297976748146,0.24551546105209354
27465805987200,0.04056567698717117,-0.20145992934703827,-0.002859867177903652,0.9786522388458252,-1.0,1.0,1.0,-1.0,0.044440992176532745,-0.2251713126897812,-0.0062271407805383205,0.9732829332351685,-0.5,1.732053279876709,1.732053279876709,-0.5,0.10967069199978141,0.01097317302510703,1.3337000012825229e-05,0.00030333094764500856,0.0050998650258407,0.006712274975143373,0.01097317302510703,0.012741384001856204,0.04807426999468589,0.014779884004383348,3,38160,0.10806928277052519,0.24551546105209354
